Run,Total_H_per_s,NumDevices,SpeedLines
212,9157100000.000,1,"Speed.#1.........: 9157.1 MH/s (76.58ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
213,9142500000.000,1,"Speed.#1.........: 9142.5 MH/s (76.56ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
214,9131000000.000,1,"Speed.#1.........: 9131.0 MH/s (76.67ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
215,9139600000.000,1,"Speed.#1.........: 9139.6 MH/s (76.54ms) @ Accel:16 Loops:512 Thr:1024 Vec:1"
216,9151700000.000,1,"Speed.#1.........: 9151.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
217,9150300000.000,1,"Speed.#1.........: 9150.3 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
218,9144600000.000,1,"Speed.#1.........: 9144.6 MH/s (76.55ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
219,9153800000.000,1,"Speed.#1.........: 9153.8 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
220,9150700000.000,1,"Speed.#1.........: 9150.7 MH/s (76.50ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
221,9147200000.000,1,"Speed.#1.........: 9147.2 MH/s (76.53ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
222,9146500000.000,1,"Speed.#1.........: 9146.5 MH/s (76.53ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
223,9147100000.000,1,"Speed.#1.........: 9147.1 MH/s (76.52ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
224,9155600000.000,1,"Speed.#1.........: 9155.6 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
225,9147200000.000,1,"Speed.#1.........: 9147.2 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
226,9151100000.000,1,"Speed.#1.........: 9151.1 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
227,9142200000.000,1,"Speed.#1.........: 9142.2 MH/s (76.57ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
228,9150900000.000,1,"Speed.#1.........: 9150.9 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
229,9151400000.000,1,"Speed.#1.........: 9151.4 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
230,9146900000.000,1,"Speed.#1.........: 9146.9 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
231,9148300000.000,1,"Speed.#1.........: 9148.3 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
232,9142200000.000,1,"Speed.#1.........: 9142.2 MH/s (76.58ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
233,9144700000.000,1,"Speed.#1.........: 9144.7 MH/s (76.52ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
234,9156700000.000,1,"Speed.#1.........: 9156.7 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
235,9147800000.000,1,"Speed.#1.........: 9147.8 MH/s (76.56ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
236,9147200000.000,1,"Speed.#1.........: 9147.2 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
237,9145200000.000,1,"Speed.#1.........: 9145.2 MH/s (76.55ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
238,9152500000.000,1,"Speed.#1.........: 9152.5 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
239,9146600000.000,1,"Speed.#1.........: 9146.6 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
240,9160100000.000,1,"Speed.#1.........: 9160.1 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
241,9146900000.000,1,"Speed.#1.........: 9146.9 MH/s (76.52ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
242,9161200000.000,1,"Speed.#1.........: 9161.2 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
243,9154400000.000,1,"Speed.#1.........: 9154.4 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
244,9155400000.000,1,"Speed.#1.........: 9155.4 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
245,9151400000.000,1,"Speed.#1.........: 9151.4 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
246,9146300000.000,1,"Speed.#1.........: 9146.3 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
247,9151200000.000,1,"Speed.#1.........: 9151.2 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
248,9150700000.000,1,"Speed.#1.........: 9150.7 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
249,9150200000.000,1,"Speed.#1.........: 9150.2 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
250,9152700000.000,1,"Speed.#1.........: 9152.7 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
251,9149300000.000,1,"Speed.#1.........: 9149.3 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
252,9145700000.000,1,"Speed.#1.........: 9145.7 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
253,9147500000.000,1,"Speed.#1.........: 9147.5 MH/s (76.55ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
254,9153700000.000,1,"Speed.#1.........: 9153.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
255,9156800000.000,1,"Speed.#1.........: 9156.8 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
256,9160200000.000,1,"Speed.#1.........: 9160.2 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
257,9148800000.000,1,"Speed.#1.........: 9148.8 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
258,9148300000.000,1,"Speed.#1.........: 9148.3 MH/s (76.55ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
259,9156100000.000,1,"Speed.#1.........: 9156.1 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
260,9153100000.000,1,"Speed.#1.........: 9153.1 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
261,9150700000.000,1,"Speed.#1.........: 9150.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
262,9153600000.000,1,"Speed.#1.........: 9153.6 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
263,9155100000.000,1,"Speed.#1.........: 9155.1 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
264,9147900000.000,1,"Speed.#1.........: 9147.9 MH/s (76.55ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
265,9147000000.000,1,"Speed.#1.........: 9147.0 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
266,9155200000.000,1,"Speed.#1.........: 9155.2 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
267,9151100000.000,1,"Speed.#1.........: 9151.1 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
268,9158900000.000,1,"Speed.#1.........: 9158.9 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
269,9153500000.000,1,"Speed.#1.........: 9153.5 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
270,9157900000.000,1,"Speed.#1.........: 9157.9 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
271,9154700000.000,1,"Speed.#1.........: 9154.7 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
272,9160900000.000,1,"Speed.#1.........: 9160.9 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
273,9154700000.000,1,"Speed.#1.........: 9154.7 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
274,9153100000.000,1,"Speed.#1.........: 9153.1 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
275,9155700000.000,1,"Speed.#1.........: 9155.7 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
276,9156400000.000,1,"Speed.#1.........: 9156.4 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
277,9157000000.000,1,"Speed.#1.........: 9157.0 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
278,9155600000.000,1,"Speed.#1.........: 9155.6 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
279,9143400000.000,1,"Speed.#1.........: 9143.4 MH/s (76.55ms) @ Accel:16 Loops:512 Thr:1024 Vec:1"
280,9152800000.000,1,"Speed.#1.........: 9152.8 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
281,9156600000.000,1,"Speed.#1.........: 9156.6 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
282,9157300000.000,1,"Speed.#1.........: 9157.3 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
283,9157900000.000,1,"Speed.#1.........: 9157.9 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
284,9159300000.000,1,"Speed.#1.........: 9159.3 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
285,9164400000.000,1,"Speed.#1.........: 9164.4 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
286,9161500000.000,1,"Speed.#1.........: 9161.5 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
287,9156500000.000,1,"Speed.#1.........: 9156.5 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
288,9140800000.000,1,"Speed.#1.........: 9140.8 MH/s (76.57ms) @ Accel:16 Loops:512 Thr:1024 Vec:1"
289,9158800000.000,1,"Speed.#1.........: 9158.8 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
290,9149600000.000,1,"Speed.#1.........: 9149.6 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
291,9155700000.000,1,"Speed.#1.........: 9155.7 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
292,9158600000.000,1,"Speed.#1.........: 9158.6 MH/s (76.43ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
293,9157500000.000,1,"Speed.#1.........: 9157.5 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
294,9158000000.000,1,"Speed.#1.........: 9158.0 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
295,9154700000.000,1,"Speed.#1.........: 9154.7 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
296,9157100000.000,1,"Speed.#1.........: 9157.1 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
297,9157300000.000,1,"Speed.#1.........: 9157.3 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
298,9156400000.000,1,"Speed.#1.........: 9156.4 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
299,9160800000.000,1,"Speed.#1.........: 9160.8 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
300,9164600000.000,1,"Speed.#1.........: 9164.6 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
301,9158500000.000,1,"Speed.#1.........: 9158.5 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
302,9166100000.000,1,"Speed.#1.........: 9166.1 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
303,9158000000.000,1,"Speed.#1.........: 9158.0 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
304,9156200000.000,1,"Speed.#1.........: 9156.2 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
305,9159100000.000,1,"Speed.#1.........: 9159.1 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
306,9153400000.000,1,"Speed.#1.........: 9153.4 MH/s (76.53ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
307,9161100000.000,1,"Speed.#1.........: 9161.1 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
308,9162700000.000,1,"Speed.#1.........: 9162.7 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
309,9161400000.000,1,"Speed.#1.........: 9161.4 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
310,9154900000.000,1,"Speed.#1.........: 9154.9 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
311,9153800000.000,1,"Speed.#1.........: 9153.8 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
312,9155700000.000,1,"Speed.#1.........: 9155.7 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
313,9154500000.000,1,"Speed.#1.........: 9154.5 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
314,9149200000.000,1,"Speed.#1.........: 9149.2 MH/s (76.57ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
315,9149600000.000,1,"Speed.#1.........: 9149.6 MH/s (76.51ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
316,9146300000.000,1,"Speed.#1.........: 9146.3 MH/s (76.53ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
317,9149200000.000,1,"Speed.#1.........: 9149.2 MH/s (76.50ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
318,9149400000.000,1,"Speed.#1.........: 9149.4 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
319,9158500000.000,1,"Speed.#1.........: 9158.5 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
320,9152600000.000,1,"Speed.#1.........: 9152.6 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
321,9149200000.000,1,"Speed.#1.........: 9149.2 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
322,9155100000.000,1,"Speed.#1.........: 9155.1 MH/s (76.44ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
323,9151300000.000,1,"Speed.#1.........: 9151.3 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
324,9153000000.000,1,"Speed.#1.........: 9153.0 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
325,9156900000.000,1,"Speed.#1.........: 9156.9 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
326,9149200000.000,1,"Speed.#1.........: 9149.2 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
327,9145400000.000,1,"Speed.#1.........: 9145.4 MH/s (76.55ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
328,9151100000.000,1,"Speed.#1.........: 9151.1 MH/s (76.52ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
329,9150800000.000,1,"Speed.#1.........: 9150.8 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
330,9150500000.000,1,"Speed.#1.........: 9150.5 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
331,9151300000.000,1,"Speed.#1.........: 9151.3 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
332,9148900000.000,1,"Speed.#1.........: 9148.9 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
333,9148100000.000,1,"Speed.#1.........: 9148.1 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
334,9152900000.000,1,"Speed.#1.........: 9152.9 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
335,9146900000.000,1,"Speed.#1.........: 9146.9 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
336,9153800000.000,1,"Speed.#1.........: 9153.8 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
337,9149700000.000,1,"Speed.#1.........: 9149.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
338,9150100000.000,1,"Speed.#1.........: 9150.1 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
339,9151200000.000,1,"Speed.#1.........: 9151.2 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
340,9156300000.000,1,"Speed.#1.........: 9156.3 MH/s (76.54ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
341,9151200000.000,1,"Speed.#1.........: 9151.2 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
342,9153300000.000,1,"Speed.#1.........: 9153.3 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
343,9149600000.000,1,"Speed.#1.........: 9149.6 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
344,9156200000.000,1,"Speed.#1.........: 9156.2 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
345,9152900000.000,1,"Speed.#1.........: 9152.9 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
346,9152400000.000,1,"Speed.#1.........: 9152.4 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
347,9153100000.000,1,"Speed.#1.........: 9153.1 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
348,9155000000.000,1,"Speed.#1.........: 9155.0 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
349,9151000000.000,1,"Speed.#1.........: 9151.0 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
350,9148400000.000,1,"Speed.#1.........: 9148.4 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
351,9161500000.000,1,"Speed.#1.........: 9161.5 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
352,9156600000.000,1,"Speed.#1.........: 9156.6 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
353,9150100000.000,1,"Speed.#1.........: 9150.1 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
354,9153700000.000,1,"Speed.#1.........: 9153.7 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
355,9156800000.000,1,"Speed.#1.........: 9156.8 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
356,9152500000.000,1,"Speed.#1.........: 9152.5 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
357,9155400000.000,1,"Speed.#1.........: 9155.4 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
358,9156700000.000,1,"Speed.#1.........: 9156.7 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
359,9152700000.000,1,"Speed.#1.........: 9152.7 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
360,9156700000.000,1,"Speed.#1.........: 9156.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
361,9156300000.000,1,"Speed.#1.........: 9156.3 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
362,9135400000.000,1,"Speed.#1.........: 9135.4 MH/s (76.55ms) @ Accel:16 Loops:512 Thr:1024 Vec:1"
363,9157200000.000,1,"Speed.#1.........: 9157.2 MH/s (76.44ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
364,9156100000.000,1,"Speed.#1.........: 9156.1 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
365,9162300000.000,1,"Speed.#1.........: 9162.3 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
366,9148300000.000,1,"Speed.#1.........: 9148.3 MH/s (76.54ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
367,9156900000.000,1,"Speed.#1.........: 9156.9 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
368,9145800000.000,1,"Speed.#1.........: 9145.8 MH/s (76.56ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
369,9154900000.000,1,"Speed.#1.........: 9154.9 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
370,9151600000.000,1,"Speed.#1.........: 9151.6 MH/s (76.55ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
371,9154800000.000,1,"Speed.#1.........: 9154.8 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
372,9151500000.000,1,"Speed.#1.........: 9151.5 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
373,9149700000.000,1,"Speed.#1.........: 9149.7 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
374,9151700000.000,1,"Speed.#1.........: 9151.7 MH/s (76.51ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
375,9150700000.000,1,"Speed.#1.........: 9150.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
376,9150700000.000,1,"Speed.#1.........: 9150.7 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
377,9151600000.000,1,"Speed.#1.........: 9151.6 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
378,9150800000.000,1,"Speed.#1.........: 9150.8 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
379,9150600000.000,1,"Speed.#1.........: 9150.6 MH/s (76.50ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
380,9143000000.000,1,"Speed.#1.........: 9143.0 MH/s (76.56ms) @ Accel:8 Loops:1024 Thr:1024 Vec:1"
381,9148600000.000,1,"Speed.#1.........: 9148.6 MH/s (76.53ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
382,9148800000.000,1,"Speed.#1.........: 9148.8 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
383,9150500000.000,1,"Speed.#1.........: 9150.5 MH/s (76.52ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
384,9154700000.000,1,"Speed.#1.........: 9154.7 MH/s (76.48ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
385,9159300000.000,1,"Speed.#1.........: 9159.3 MH/s (76.47ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
386,9157900000.000,1,"Speed.#1.........: 9157.9 MH/s (76.49ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
387,9162800000.000,1,"Speed.#1.........: 9162.8 MH/s (76.45ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
388,9160500000.000,1,"Speed.#1.........: 9160.5 MH/s (76.46ms) @ Accel:16 Loops:1024 Thr:512 Vec:1"
