Run,Time_ms
1015,3.755435000
1016,3.786504000
1017,3.665835000
1018,3.642683000
1019,3.661832000
1020,3.984016000
1021,3.866036000
1022,3.642862000
1023,3.732670000
1024,3.608974000
1025,3.667712000
1026,3.653444000
1027,3.638492000
1028,3.770602000
1029,3.736841000
1030,3.932777000
1031,4.252597000
1032,3.653015000
1033,3.877018000
1034,3.627926000
1035,3.586708000
1036,3.951453000
1037,3.877449000
1038,3.774939000
1039,3.755132000
1040,3.690961000
1041,3.705364000
1042,3.720322000
1043,3.664290000
1044,3.966601000
1045,3.886164000
1046,3.618014000
1047,3.665137000
1048,3.635369000
1049,3.744703000
1050,3.722707000
1051,3.618690000
1052,4.028278000
1053,3.978324000
1054,3.721050000
1055,3.728418000
1056,3.653611000
1057,3.645061000
1058,3.688841000
1059,3.641826000
1060,3.705281000
1061,3.664112000
1062,3.694161000
1063,3.663885000
1064,3.765955000
1065,3.868139000
1066,3.669289000
1067,3.711872000
1068,4.120462000
1069,3.965441000
1070,3.666834000
1071,3.858282000
1072,3.750609000
1073,4.469806000
1074,3.760868000
1075,3.643242000
1076,4.012964000
1077,3.857480000
1078,3.690743000
1079,3.635804000
1080,3.659252000
1081,3.652847000
1082,3.647509000
1083,4.697213000
1084,4.543247000
1085,3.847123000
1086,3.623911000
1087,3.660108000
1088,3.839204000
1089,3.666814000
1090,3.691687000
1091,3.663923000
1092,3.822887000
1093,3.777811000
1094,3.745443000
1095,3.705502000
1096,3.739498000
1097,3.625445000
1098,3.600082000
1099,3.676534000
1100,3.808281000
1101,3.733932000
1102,3.629570000
1103,3.657187000
1104,4.866897000
1105,3.660280000
1106,3.766006000
1107,3.648672000
1108,3.726869000
1109,3.710338000
1110,3.724428000
1111,3.762364000
1112,3.785652000
1113,3.748637000
1114,3.703210000
1115,3.638587000
1116,3.751934000
1117,3.992690000
1118,3.766929000
1119,3.662506000
1120,3.686011000
1121,3.628748000
1122,4.179762000
1123,3.633751000
1124,4.167848000
1125,3.956420000
1126,3.665335000
1127,3.657670000
1128,3.693283000
1129,3.664619000
1130,3.720791000
1131,3.660759000
1132,3.822686000
1133,3.965121000
1134,3.678710000
1135,3.625948000
1136,3.663387000
1137,3.595910000
1138,3.646428000
1139,3.691380000
1140,3.752157000
1141,4.012848000
1142,3.710052000
1143,3.886021000
1144,4.179015000
1145,3.732421000
1146,3.653756000
1147,3.642056000
1148,4.000428000
1149,3.935154000
1150,3.680470000
1151,3.748247000
1152,3.710805000
1153,3.664159000
1154,3.750299000
1155,3.664137000
1156,3.855790000
1157,4.018681000
1158,3.656134000
1159,3.736781000
1160,3.671018000
1161,3.663542000
1162,3.692248000
1163,3.651075000
1164,3.712263000
1165,4.421747000
1166,3.659939000
1167,3.648150000
1168,3.665840000
1169,3.878964000
1170,3.704578000
1171,3.674087000
1172,3.669658000
1173,3.706786000
1174,3.957148000
1175,3.717957000
1176,3.649497000
1177,3.672576000
1178,3.758089000
1179,3.674831000
1180,3.695714000
1181,4.021279000
1182,3.804906000
1183,4.020564000
1184,3.659305000
1185,3.634812000
1186,3.629926000
1187,3.924885000
1188,3.675449000
1189,4.000266000
1190,3.754564000
1191,3.677096000
1192,3.637575000
1193,3.698878000
1194,3.898695000
1195,3.665842000
1196,3.608129000
1197,4.000413000
1198,4.103704000
1199,3.705270000
1200,3.670020000
1201,3.729080000
1202,3.663510000
1203,3.860996000
1204,3.758734000
1205,3.994797000
1206,3.777595000
1207,3.705560000
1208,3.727928000
1209,4.032589000
1210,3.670122000
1211,4.023452000
1212,3.732854000
1213,3.955084000
1214,3.719546000
1215,3.677917000
1216,3.956275000
1217,3.680092000
1218,3.674032000
1219,4.302845000
1220,3.664779000
1221,3.993764000
1222,3.922070000
1223,3.730165000
1224,3.717578000
1225,3.792545000
1226,3.644960000
1227,3.654464000
1228,3.741919000
1229,4.018091000
1230,3.695777000
1231,3.992604000
1232,3.709944000
1233,3.789609000
1234,3.674594000
1235,3.672868000
1236,3.739365000
1237,4.340130000
1238,3.667887000
1239,3.650862000
1240,3.687469000
1241,3.683692000
1242,3.697197000
1243,3.612680000
1244,3.662543000
1245,3.990390000
1246,3.758128000
1247,3.717974000
1248,3.911286000
1249,3.615907000
1250,3.757926000
1251,3.607120000
1252,3.657616000
1253,3.993411000
1254,3.758319000
1255,3.687365000
1256,3.654029000
1257,3.635206000
1258,3.641113000
1259,3.612077000
1260,3.742480000
1261,4.017599000
1262,4.086528000
1263,3.718168000
1264,3.893498000
1265,3.739521000
1266,3.687345000
1267,3.638224000
1268,3.745487000
1269,4.026408000
1270,3.722546000
1271,3.681315000
1272,3.647228000
1273,3.707820000
1274,3.694462000
1275,3.717426000
1276,3.822216000
1277,4.044024000
1278,3.767118000
1279,3.605110000
1280,3.731731000
1281,3.754547000
1282,3.634250000
1283,3.691480000
1284,3.765046000
1285,4.010156000
1286,3.733496000
1287,3.707971000
1288,3.667825000
1289,3.969117000
1290,3.644506000
1291,3.655011000
1292,3.635648000
1293,4.011246000
1294,3.795308000
1295,3.683535000
1296,3.629046000
1297,4.122229000
1298,4.801370000
1299,4.364932000
1300,4.455610000
1301,4.464657000
1302,4.221027000
1303,4.271853000
1304,3.705998000
1305,3.686972000
1306,3.693104000
1307,3.735050000
1308,4.048281000
1309,4.069580000
1310,4.135353000
1311,4.083431000
1312,4.051491000
1313,3.724780000
1314,3.711115000
1315,3.702325000
1316,3.793874000
1317,3.691636000
1318,3.663722000
1319,3.598722000
1320,3.671802000
1321,4.402718000
1322,3.693155000
1323,3.783353000
1324,3.894852000
1325,3.647673000
1326,3.615738000
1327,3.981997000
1328,3.973264000
1329,3.633702000
1330,3.943509000
1331,4.083002000
1332,4.096016000
1333,3.721544000
1334,3.694616000
1335,3.655018000
1336,3.914865000
1337,3.662806000
1338,3.763673000
1339,3.721621000
1340,3.655001000
1341,3.683046000
1342,3.742919000
1343,3.671265000
1344,3.649478000
1345,3.641385000
1346,3.692241000
1347,3.699856000
1348,3.826810000
1349,3.625541000
1350,3.664705000
1351,3.749034000
1352,3.699550000
1353,3.759080000
1354,4.003421000
1355,3.676588000
1356,3.962698000
1357,3.747727000
1358,4.281034000
1359,3.745361000
1360,3.643661000
1361,3.910589000
1362,3.752029000
1363,3.811004000
1364,4.059450000
1365,4.813340000
1366,3.885122000
1367,3.899305000
1368,3.674784000
1369,3.671566000
1370,3.662442000
1371,3.672508000
1372,3.767187000
1373,3.658127000
1374,3.655959000
1375,3.627338000
1376,3.626063000
1377,3.666563000
1378,3.631367000
1379,3.817830000
1380,4.075852000
1381,3.675962000
1382,3.614769000
1383,3.712264000
1384,3.723191000
1385,3.698831000
1386,3.738324000
1387,3.746365000
1388,4.417025000
1389,3.715263000
1390,3.703873000
1391,3.658190000
1392,3.620792000
1393,3.648357000
1394,3.856686000
1395,3.668076000
1396,4.019154000
1397,3.698527000
1398,3.693764000
1399,3.713223000
1400,3.689000000
1401,3.717299000
1402,3.932641000
1403,3.757977000
1404,3.880744000
1405,3.903653000
1406,3.671123000
1407,3.692857000
1408,3.654268000
1409,4.119952000
1410,3.648706000
1411,3.698114000
1412,3.793630000
1413,3.729044000
1414,3.862632000
1415,3.698507000
1416,3.673454000
1417,3.649382000
1418,3.907192000
1419,3.723003000
1420,3.793243000
1421,3.793008000
1422,3.644229000
1423,3.661108000
1424,3.706524000
1425,3.665334000
1426,3.681221000
1427,3.703549000
1428,4.037221000
1429,3.721823000
1430,3.680981000
1431,3.620842000
1432,3.739680000
1433,3.739853000
1434,3.630494000
1435,3.626907000
1436,3.626529000
1437,3.737539000
1438,3.675925000
1439,3.663850000
1440,3.675945000
1441,3.804131000
1442,3.628565000
1443,3.715620000
1444,3.788301000
1445,3.732346000
1446,3.662566000
1447,4.764403000
1448,3.647006000
1449,3.583450000
1450,4.065075000
1451,3.655480000
1452,3.700879000
1453,3.675508000
1454,3.665114000
1455,3.787281000
1456,3.579127000
1457,3.599549000
1458,3.611257000
1459,3.725320000
1460,3.747778000
1461,4.018481000
1462,3.648714000
1463,3.695047000
1464,3.673545000
1465,3.670143000
1466,3.597747000
1467,3.655099000
1468,3.693695000
1469,3.639522000
1470,4.139711000
1471,4.212043000
1472,4.190308000
1473,3.948697000
1474,3.603891000
1475,3.649076000
1476,3.850979000
1477,3.668656000
1478,3.703144000
1479,3.599727000
1480,3.733017000
1481,3.692815000
1482,3.752232000
1483,3.662166000
1484,3.637297000
1485,3.666074000
1486,3.661552000
1487,3.607858000
1488,3.738887000
1489,3.659309000
1490,3.677447000
1491,3.549231000
1492,3.690939000
1493,3.620716000
1494,3.679163000
1495,3.613324000
1496,3.686303000
1497,3.901380000
1498,3.611965000
1499,3.641858000
1500,3.685862000
1501,3.751410000
1502,3.666055000
1503,3.662652000
1504,3.652029000
1505,3.701076000
1506,3.666601000
1507,3.629692000
1508,3.721231000
1509,3.793524000
1510,3.611717000
1511,3.693265000
1512,4.200085000
1513,3.718595000
1514,3.672982000
1515,3.785371000
1516,3.634453000
1517,3.828231000
1518,3.526745000
1519,3.605691000
1520,3.858224000
1521,3.694994000
1522,3.713001000
1523,3.618801000
1524,3.629428000
1525,3.809234000
1526,3.711515000
1527,3.549222000
1528,3.564384000
1529,3.527127000
1530,3.688496000
1531,3.622145000
1532,3.639036000
1533,3.665438000
1534,3.720888000
1535,3.726914000
1536,3.648941000
1537,3.615399000
1538,3.809860000
1539,3.653349000
1540,3.931548000
1541,3.607671000
1542,3.873228000
1543,3.661873000
1544,3.599337000
1545,3.730767000
1546,3.683972000
1547,3.642398000
1548,3.623190000
1549,3.685650000
1550,3.644140000
1551,4.021541000
1552,3.623912000
1553,3.629843000
1554,3.652595000
1555,3.665933000
1556,3.740172000
1557,3.575825000
1558,3.698132000
1559,3.679350000
1560,3.688741000
1561,3.685674000
1562,3.711233000
1563,3.658216000
1564,3.646418000
1565,3.513795000
1566,3.839462000
1567,3.636042000
1568,3.600358000
1569,3.536552000
1570,3.521523000
1571,3.740514000
1572,3.750272000
1573,3.640022000
1574,3.726996000
1575,3.665977000
1576,3.690805000
1577,3.664003000
1578,3.566197000
1579,3.599123000
1580,3.532469000
1581,3.511599000
1582,3.571751000
1583,3.719254000
1584,3.709938000
1585,3.658275000
1586,4.670970000
1587,3.717914000
1588,3.675185000
1589,3.533802000
1590,3.559902000
1591,3.765481000
1592,3.994162000
1593,3.736595000
1594,3.596440000
1595,3.575464000
1596,3.850023000
1597,3.657982000
1598,3.635511000
1599,3.539539000
1600,4.000284000
1601,3.709587000
1602,3.605214000
1603,3.613065000
1604,3.558183000
1605,3.645670000
1606,3.622017000
1607,3.738519000
1608,3.707245000
1609,3.722215000
1610,3.681961000
1611,3.899349000
1612,3.605871000
1613,3.577201000
1614,3.583052000
1615,3.794850000
1616,3.656155000
1617,3.612117000
1618,3.570157000
1619,3.545118000
1620,3.675548000
1621,3.733983000
1622,3.580877000
1623,3.874076000
1624,3.964550000
1625,4.122657000
1626,3.784586000
1627,4.485614000
1628,3.767574000
1629,3.672827000
1630,4.211473000
1631,4.038988000
1632,4.130414000
1633,4.048160000
1634,3.769676000
1635,3.776732000
1636,3.559844000
1637,3.590780000
1638,3.640450000
1639,3.644395000
1640,4.316837000
1641,3.723432000
1642,3.658691000
1643,3.770043000
1644,3.700919000
1645,3.948496000
1646,3.575714000
1647,3.570787000
1648,4.028247000
1649,3.693172000
1650,3.691523000
1651,3.616531000
1652,3.664367000
1653,3.689162000
1654,3.548488000
1655,3.963826000
1656,3.866389000
1657,3.733257000
1658,3.524580000
1659,3.707564000
1660,3.679208000
1661,4.025574000
1662,3.626411000
